Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,ActiveDistance,ActiveMinutes,TotalMinutes
4057192912,2016-04-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,0.0,0,1440
4057192912,2016-04-15,3984,2.950000048,2.950000048,0.0,0.209999993,0.25999999,2.440000057,0.0,3,6,88,873,1527,2.9100000400000003,97,970
4319703577,2016-04-12,7753,5.199999809,5.199999809,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2115,0.0,0,1440
4319703577,2016-04-13,8204,5.5,5.5,0.0,0.529999971,0.589999974,1.309999943,0.0,8,15,96,1234,2135,2.429999888,119,1353
4319703577,2016-04-14,10210,6.880000114,6.880000114,0.0,0.109999999,0.330000013,6.440000057,0.0,1,9,339,589,2302,6.8800000689999994,349,938
4319703577,2016-04-15,5664,3.799999952,3.799999952,0.0,0.0,0.0,3.799999952,0.0,0,0,228,752,1985,3.799999952,228,980
4319703577,2016-04-16,4744,3.180000067,3.180000067,0.0,0.0,0.0,3.180000067,0.0,0,0,194,724,1884,3.180000067,194,918
4319703577,2016-04-17,29,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0,0,3,1363,1464,0.02,3,1366
4319703577,2016-04-18,2276,1.549999952,1.549999952,0.0,0.07,0.330000013,1.120000005,0.0,1,9,58,824,1632,1.5200000180000002,68,892
4319703577,2016-04-19,8925,5.989999771,5.989999771,0.0,0.0,0.0,5.989999771,0.0,0,0,311,604,2200,5.989999771,311,915
4319703577,2016-04-20,8954,6.010000229,6.010000229,0.0,0.0,0.680000007,5.309999943,0.0,0,18,306,671,2220,5.9899999500000005,324,995
4319703577,2016-04-21,3702,2.480000019,2.480000019,0.0,0.0,0.0,0.349999994,0.0,0,0,34,1265,1792,0.349999994,34,1299
4319703577,2016-04-22,4500,3.019999981,3.019999981,0.0,0.059999999,0.810000002,2.150000095,0.0,1,19,176,709,1886,3.0200000960000004,196,905
4319703577,2016-04-23,4935,3.309999943,3.309999943,0.0,0.0,0.0,3.309999943,0.0,0,0,233,546,1945,3.309999943,233,779
4319703577,2016-04-24,4081,2.74000001,2.74000001,0.0,0.059999999,0.200000003,2.470000029,0.0,1,5,191,692,1880,2.730000031,197,889
4319703577,2016-04-25,9259,6.210000038,6.210000038,0.0,0.0,0.280000001,5.929999828,0.0,0,8,390,544,2314,6.209999829,398,942
4319703577,2016-04-26,9899,6.639999866,6.639999866,0.0,0.569999993,0.920000017,5.150000095,0.0,8,21,288,649,2236,6.640000105,317,966
4319703577,2016-04-27,10780,7.230000019,7.230000019,0.0,0.409999996,1.919999957,4.909999847,0.0,6,47,300,680,2324,7.2399998,353,1033
4319703577,2016-04-28,10817,7.28000021,7.28000021,0.0,1.00999999,0.330000013,5.940000057,0.0,13,8,359,552,2367,7.28000006,380,932
4319703577,2016-04-29,7990,5.360000134,5.360000134,0.0,0.449999988,0.790000021,4.119999886,0.0,6,18,289,624,2175,5.359999895,313,937
4319703577,2016-04-30,8221,5.519999981,5.519999981,0.0,0.400000006,1.610000014,3.50999999,0.0,6,38,196,695,2092,5.52000001,240,935
4319703577,2016-05-01,1251,0.839999974,0.839999974,0.0,0.0,0.0,0.839999974,0.0,0,0,67,836,1593,0.839999974,67,903
4319703577,2016-05-02,9261,6.239999771,6.239999771,0.0,0.0,0.439999998,5.710000038,0.0,0,11,344,585,2270,6.1500000360000007,355,940
4319703577,2016-05-03,9648,6.46999979,6.46999979,0.0,0.579999983,1.070000052,4.829999924,0.0,8,26,287,669,2235,6.479999959,321,990
4319703577,2016-05-04,10429,7.019999981,7.019999981,0.0,0.589999974,0.579999983,5.849999905,0.0,8,13,313,1106,2282,7.019999862,334,1440
4319703577,2016-05-05,13658,9.489999771,9.489999771,0.0,2.630000114,1.409999967,5.449999809,0.0,27,34,328,957,2530,9.48999989,389,1346
4319703577,2016-05-06,9524,6.420000076,6.420000076,0.0,0.409999996,0.469999999,5.460000038,0.0,6,11,314,692,2266,6.3400000330000008,331,1023
4319703577,2016-05-07,7937,5.329999924,5.329999924,0.0,0.189999998,1.049999952,4.079999924,0.0,3,28,279,586,2158,5.3199998740000005,310,896
4319703577,2016-05-08,3672,2.460000038,2.460000038,0.0,0.0,0.0,2.460000038,0.0,0,0,153,603,1792,2.460000038,153,756
4319703577,2016-05-09,10378,6.960000038,6.960000038,0.0,0.140000001,0.560000002,6.25,0.0,2,14,374,490,2345,6.9500000029999995,390,880
4319703577,2016-05-10,9487,6.369999886,6.369999886,0.0,0.209999993,0.460000008,5.699999809,0.0,3,12,329,555,2260,6.36999981,344,899
4319703577,2016-05-11,9129,6.130000114,6.130000114,0.0,0.200000003,0.74000001,5.179999828,0.0,3,18,311,574,2232,6.1199998409999994,332,906
4319703577,2016-05-12,17,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0,0,2,0,257,0.01,2,2
4388161847,2016-04-12,10122,7.78000021,7.78000021,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2955,0.0,0,1440
4388161847,2016-04-13,10993,8.449999809,8.449999809,0.0,0.059999999,0.629999995,3.880000114,0.0,1,14,150,1275,3092,4.570000108,165,1440
4388161847,2016-04-14,8863,6.820000172,6.820000172,0.0,0.129999995,1.070000052,5.619999886,0.0,10,35,219,945,2998,6.8199999329999992,264,1209
4388161847,2016-04-15,8758,6.730000019,6.730000019,0.0,0.0,0.0,6.730000019,0.0,0,0,299,837,3066,6.730000019,299,1136
4388161847,2016-04-16,6580,5.059999943,5.059999943,0.0,0.209999993,0.400000006,4.449999809,0.0,6,9,253,609,3073,5.0599998080000006,268,877
4388161847,2016-04-17,4660,3.579999924,3.579999924,0.0,0.0,0.0,3.579999924,0.0,0,0,201,721,2572,3.579999924,201,922
4388161847,2016-04-18,11009,9.100000381,9.100000381,0.0,3.559999943,0.400000006,5.139999866,0.0,27,8,239,1017,3274,9.099999815,274,1291
4388161847,2016-04-19,10181,7.829999924,7.829999924,0.0,1.370000005,0.689999998,5.769999981,0.0,20,16,249,704,3015,7.829999984,285,989
4388161847,2016-04-20,10553,8.119999886,8.119999886,0.0,1.100000024,1.720000029,5.289999962,0.0,19,42,228,696,3083,8.110000015,289,985
4388161847,2016-04-21,10055,7.730000019,7.730000019,0.0,0.370000005,0.389999986,6.980000019,0.0,7,12,272,853,3069,7.74000001,291,1144
4388161847,2016-04-22,12139,9.340000153,9.340000153,0.0,3.299999952,1.110000014,4.920000076,0.0,77,25,220,945,3544,9.330000042,322,1267
4388161847,2016-04-23,13236,10.18000031,10.18000031,0.0,4.5,0.319999993,5.349999905,0.0,58,5,215,749,3306,10.169999898,278,1027
4388161847,2016-04-24,10243,7.880000114,7.880000114,0.0,1.080000043,0.50999999,6.300000191,0.0,14,8,239,584,2885,7.890000224,261,845
4388161847,2016-04-25,12961,9.970000267,9.970000267,0.0,0.730000019,1.399999976,7.840000153,0.0,11,31,301,1054,3288,9.970000148,343,1397
4388161847,2016-04-26,9461,7.28000021,7.28000021,0.0,0.939999998,1.059999943,5.269999981,0.0,14,23,224,673,2929,7.269999922,261,934
4388161847,2016-04-27,11193,8.609999657,8.609999657,0.0,0.699999988,2.50999999,5.389999866,0.0,11,48,241,684,3074,8.599999844,300,984
4388161847,2016-04-28,10074,7.75,7.75,0.0,1.289999962,0.430000007,6.03000021,0.0,19,9,234,878,2969,7.750000179,262,1140
4388161847,2016-04-29,9232,7.099999905,7.099999905,0.0,0.800000012,0.889999986,5.420000076,0.0,13,16,236,1175,2979,7.110000074,265,1440
4388161847,2016-04-30,12533,9.640000343,9.640000343,0.0,0.699999988,2.0,6.940000057,0.0,14,43,300,537,3283,9.640000045,357,894
4388161847,2016-05-01,10255,7.889999866,7.889999866,0.0,1.00999999,0.680000007,6.199999809,0.0,12,15,241,579,2926,7.8899998060000005,268,847
4388161847,2016-05-02,10096,8.399999619,8.399999619,0.0,3.769999981,0.079999998,4.550000191,0.0,33,4,204,935,3147,8.4000001699999984,241,1176
4388161847,2016-05-03,12727,9.789999962,9.789999962,0.0,1.129999995,0.779999971,7.880000114,0.0,18,18,306,984,3290,9.79000008,342,1326
4388161847,2016-05-04,12375,9.520000458,9.520000458,0.0,2.789999962,0.930000007,5.800000191,0.0,35,21,251,632,3162,9.5200001599999986,307,939
4388161847,2016-05-05,9603,7.380000114,7.380000114,0.0,0.629999995,1.669999957,5.090000153,0.0,12,39,199,896,2899,7.390000105,250,1146
4388161847,2016-05-06,13175,10.13000011,10.13000011,0.0,2.109999895,2.089999914,5.929999828,0.0,33,45,262,1100,3425,10.129999637,340,1440
4388161847,2016-05-07,22770,17.54000092,17.54000092,0.0,9.449999809,2.769999981,5.329999924,0.0,120,56,260,508,4022,17.549999714,436,944
4388161847,2016-05-08,17298,14.38000011,14.38000011,0.0,9.890000343,1.25999999,3.230000019,0.0,107,38,178,576,3934,14.380000352000001,323,899
4388161847,2016-05-09,10218,7.860000134,7.860000134,0.0,0.340000004,0.730000019,6.789999962,0.0,6,19,258,1020,3013,7.859999985,283,1303
4388161847,2016-05-10,10299,7.920000076,7.920000076,0.0,0.810000002,0.649999976,6.460000038,0.0,13,14,267,648,3061,7.920000016,294,942
4388161847,2016-05-11,10201,7.840000153,7.840000153,0.0,0.529999971,0.790000021,6.53000021,0.0,8,18,256,858,2954,7.850000202,282,1140
4388161847,2016-05-12,3369,2.589999914,2.589999914,0.0,0.0,0.0,2.589999914,0.0,0,0,108,825,1623,2.589999914,108,933
4445114986,2016-04-12,3276,2.200000048,2.200000048,0.0,0.0,0.0,2.200000048,0.0,0,0,196,787,2113,2.200000048,196,983
4445114986,2016-04-13,2961,1.99000001,1.99000001,0.0,0.0,0.0,1.99000001,0.0,0,0,194,840,2095,1.99000001,194,1034
4445114986,2016-04-14,3974,2.670000076,2.670000076,0.0,0.0,0.0,2.670000076,0.0,0,0,231,717,2194,2.670000076,231,948
4445114986,2016-04-15,7198,4.829999924,4.829999924,0.0,0.0,0.0,4.829999924,0.0,0,0,350,711,2496,4.829999924,350,1061
4445114986,2016-04-16,3945,2.650000095,2.650000095,0.0,0.0,0.0,2.650000095,0.0,0,0,225,716,2180,2.650000095,225,941
4445114986,2016-04-17,2268,1.519999981,1.519999981,0.0,0.0,0.0,1.519999981,0.0,0,0,114,1219,1933,1.519999981,114,1333
4445114986,2016-04-18,6155,4.239999771,4.239999771,0.0,2.0,0.289999992,1.950000048,0.0,25,6,162,1247,2248,4.24000004,193,1440
4445114986,2016-04-19,2064,1.389999986,1.389999986,0.0,0.0,0.0,1.389999986,0.0,0,0,121,895,1954,1.389999986,121,1016
4445114986,2016-04-20,2072,1.389999986,1.389999986,0.0,0.0,0.0,1.389999986,0.0,0,0,137,841,1974,1.389999986,137,978
4445114986,2016-04-21,3809,2.559999943,2.559999943,0.0,0.0,0.0,2.539999962,0.0,0,0,215,756,2150,2.539999962,215,971
4445114986,2016-04-22,6831,4.579999924,4.579999924,0.0,0.0,0.0,4.579999924,0.0,0,0,317,706,2432,4.579999924,317,1023
4445114986,2016-04-23,4363,2.930000067,2.930000067,0.0,0.0,0.0,2.930000067,0.0,0,0,201,1239,2149,2.930000067,201,1440
4445114986,2016-04-24,5002,3.359999895,3.359999895,0.0,0.0,0.0,3.359999895,0.0,0,0,244,1196,2247,3.359999895,244,1440
4445114986,2016-04-25,3385,2.269999981,2.269999981,0.0,0.0,0.0,2.269999981,0.0,0,0,179,916,2070,2.269999981,179,1095
4445114986,2016-04-26,6326,4.409999847,4.409999847,0.0,2.410000086,0.039999999,1.960000038,0.0,29,1,180,839,2291,4.410000123,210,1049
4445114986,2016-04-27,7243,5.03000021,5.03000021,0.0,2.619999886,0.029999999,2.380000114,0.0,32,1,194,839,2361,5.029999999,227,1066
4445114986,2016-04-28,4493,3.00999999,3.00999999,0.0,0.0,0.0,3.00999999,0.0,0,0,236,762,2203,3.00999999,236,998
4445114986,2016-04-29,4676,3.140000105,3.140000105,0.0,0.0,0.0,3.130000114,0.0,0,0,226,1106,2196,3.130000114,226,1332
4445114986,2016-04-30,6222,4.179999828,4.179999828,0.0,0.0,0.0,4.179999828,0.0,0,0,290,797,2363,4.179999828,290,1087
4445114986,2016-05-01,5232,3.50999999,3.50999999,0.0,0.0,0.0,3.50999999,0.0,0,0,240,741,2246,3.50999999,240,981
4445114986,2016-05-02,6910,4.75,4.75,0.0,2.210000038,0.189999998,2.349999905,0.0,27,4,200,667,2336,4.749999941,231,898
4445114986,2016-05-03,7502,5.179999828,5.179999828,0.0,2.480000019,0.109999999,2.579999924,0.0,30,2,233,725,2421,5.1699999420000005,265,990
4445114986,2016-05-04,2923,1.960000038,1.960000038,0.0,0.0,0.0,1.960000038,0.0,0,0,180,897,2070,1.960000038,180,1077
4445114986,2016-05-05,3800,2.549999952,2.549999952,0.0,0.119999997,0.239999995,2.180000067,0.0,2,6,185,734,2120,2.540000059,193,927
4445114986,2016-05-06,4514,3.029999971,3.029999971,0.0,0.0,0.0,3.029999971,0.0,0,0,229,809,2211,3.029999971,229,1038
4445114986,2016-05-07,5183,3.589999914,3.589999914,0.0,2.130000114,0.189999998,1.25,0.0,26,4,108,866,2123,3.570000112,138,1004
4445114986,2016-05-08,7303,4.900000095,4.900000095,0.0,0.0,0.25,4.650000095,0.0,0,8,308,733,2423,4.900000095,316,1049
4445114986,2016-05-09,5275,3.539999962,3.539999962,0.0,0.0,0.0,3.539999962,0.0,0,0,266,641,2281,3.539999962,266,907
4445114986,2016-05-10,3915,2.630000114,2.630000114,0.0,0.0,0.0,2.630000114,0.0,0,0,231,783,2181,2.630000114,231,1014
4445114986,2016-05-11,9105,6.110000134,6.110000134,0.0,2.25,1.0,2.859999895,0.0,34,22,232,622,2499,6.109999895,288,910
4445114986,2016-05-12,768,0.519999981,0.519999981,0.0,0.0,0.0,0.519999981,0.0,0,0,58,380,1212,0.519999981,58,438
4558609924,2016-04-12,5135,3.390000105,3.390000105,0.0,0.0,0.0,3.390000105,0.0,0,0,318,1122,1909,3.390000105,318,1440
4558609924,2016-04-13,4978,3.289999962,3.289999962,0.0,1.24000001,0.439999998,1.610000014,0.0,19,7,127,1287,1722,3.290000022,153,1440
4558609924,2016-04-14,6799,4.489999771,4.489999771,0.0,0.0,0.0,4.489999771,0.0,0,0,279,1161,1922,4.489999771,279,1440
4558609924,2016-04-15,7795,5.150000095,5.150000095,0.0,0.589999974,0.839999974,3.730000019,0.0,17,30,262,1131,2121,5.159999967,309,1440
4558609924,2016-04-16,7289,4.820000172,4.820000172,0.0,0.550000012,0.75,3.5,0.0,8,12,308,1112,1997,4.800000012,328,1440
4558609924,2016-04-17,9634,6.400000095,6.400000095,0.0,0.550000012,1.139999986,4.710000038,0.0,7,19,304,1110,2117,6.4000000360000007,330,1440
4558609924,2016-04-18,8940,5.909999847,5.909999847,0.0,0.980000019,0.930000007,4.0,0.0,14,15,331,1080,2116,5.9100000260000005,360,1440
4558609924,2016-04-19,5401,3.569999933,3.569999933,0.0,0.050000001,0.360000014,3.160000086,0.0,1,9,248,1182,1876,3.570000101,258,1440
4558609924,2016-04-20,4803,3.170000076,3.170000076,0.0,0.0,0.0,3.170000076,0.0,0,0,222,1218,1788,3.170000076,222,1440
4558609924,2016-04-21,13743,9.079999924,9.079999924,0.0,0.419999987,0.970000029,7.699999809,0.0,6,21,432,844,2486,9.089999825,459,1303
4558609924,2016-04-22,9601,6.349999905,6.349999905,0.0,1.370000005,1.5,3.470000029,0.0,20,25,273,1122,2094,6.340000034,318,1440
4558609924,2016-04-23,6890,4.550000191,4.550000191,0.0,0.340000004,0.200000003,4.010000229,0.0,5,5,308,1122,2085,4.550000236,318,1440
4558609924,2016-04-24,8563,5.659999847,5.659999847,0.0,0.0,0.0,5.650000095,0.0,0,0,395,1045,2173,5.650000095,395,1440
4558609924,2016-04-25,8095,5.349999905,5.349999905,0.0,0.589999974,0.25,4.510000229,0.0,18,10,340,993,2225,5.3500002030000005,368,1361
4558609924,2016-04-26,9148,6.050000191,6.050000191,0.0,0.430000007,2.029999971,3.589999914,0.0,12,41,283,1062,2223,6.049999892,336,1398
4558609924,2016-04-27,9557,6.320000172,6.320000172,0.0,1.960000038,0.889999986,3.460000038,0.0,27,14,312,1087,2098,6.310000062,353,1440
4558609924,2016-04-28,9451,6.25,6.25,0.0,0.02,0.270000011,5.949999809,0.0,1,11,367,985,2185,6.23999982,379,1364
4558609924,2016-04-29,7833,5.179999828,5.179999828,0.0,1.019999981,1.850000024,2.309999943,0.0,15,29,197,1096,1918,5.179999948,241,1337
4558609924,2016-04-30,10319,6.820000172,6.820000172,0.0,0.469999999,1.889999986,4.460000038,0.0,7,29,293,1111,2105,6.820000023,329,1440
4558609924,2016-05-01,3428,2.269999981,2.269999981,0.0,0.0,0.0,2.269999981,0.0,0,0,190,1121,1692,2.269999981,190,1311
4558609924,2016-05-02,7891,5.21999979,5.21999979,0.0,0.0,0.0,5.21999979,0.0,0,0,383,1057,2066,5.21999979,383,1440
4558609924,2016-05-03,5267,3.480000019,3.480000019,0.0,0.600000024,0.280000001,2.599999905,0.0,21,10,237,1172,1953,3.47999993,268,1440
4558609924,2016-05-04,5232,3.460000038,3.460000038,0.0,0.0,0.0,3.460000038,0.0,0,0,252,1188,1842,3.460000038,252,1440
4558609924,2016-05-05,10611,7.010000229,7.010000229,0.0,1.00999999,0.5,5.510000229,0.0,14,8,370,1048,2262,7.020000219,392,1440
4558609924,2016-05-06,3755,2.480000019,2.480000019,0.0,0.0,0.0,2.480000019,0.0,0,0,202,1238,1722,2.480000019,202,1440
4558609924,2016-05-07,8237,5.440000057,5.440000057,0.0,1.610000014,1.0,2.829999924,0.0,23,16,233,1116,1973,5.439999938,272,1388
4558609924,2016-05-08,6543,4.329999924,4.329999924,0.0,1.799999952,0.5,2.019999981,0.0,66,35,238,1019,2666,4.319999933,339,1358
4558609924,2016-05-09,11451,7.570000172,7.570000172,0.0,0.430000007,1.620000005,5.519999981,0.0,6,30,339,1065,2223,7.569999993,375,1440
4558609924,2016-05-10,6435,4.25,4.25,0.0,0.74000001,1.120000005,2.390000105,0.0,11,18,220,1191,1889,4.25000012,249,1440
4558609924,2016-05-11,9108,6.019999981,6.019999981,0.0,0.25999999,1.820000052,3.940000057,0.0,4,31,324,1081,2131,6.0200000990000007,359,1440
4558609924,2016-05-12,6307,4.170000076,4.170000076,0.0,0.0,0.0,4.170000076,0.0,0,0,247,736,1452,4.170000076,247,983
4702921684,2016-04-12,7213,5.880000114,5.880000114,0.0,0.0,0.0,5.849999905,0.0,0,0,263,718,2947,5.849999905,263,981
4702921684,2016-04-13,6877,5.579999924,5.579999924,0.0,0.0,0.0,5.579999924,0.0,0,0,258,777,2898,5.579999924,258,1035
4702921684,2016-04-14,7860,6.369999886,6.369999886,0.0,0.0,0.0,6.369999886,0.0,0,0,271,772,2984,6.369999886,271,1043
4702921684,2016-04-15,6506,5.28000021,5.28000021,0.0,0.07,0.419999987,4.789999962,0.0,1,8,256,944,2896,5.279999949,265,1209
4702921684,2016-04-16,11140,9.029999733,9.029999733,0.0,0.239999995,1.25,7.539999962,0.0,3,24,335,556,3328,9.029999957,362,918
4702921684,2016-04-17,12692,10.28999996,10.28999996,0.0,0.959999979,3.460000038,5.880000114,0.0,12,66,302,437,3394,10.300000131000001,380,817
4702921684,2016-04-18,9105,7.380000114,7.380000114,0.0,1.820000052,1.49000001,4.070000172,0.0,22,30,191,890,3013,7.3800002340000006,243,1133
4702921684,2016-04-19,6708,5.440000057,5.440000057,0.0,0.879999995,0.370000005,4.190000057,0.0,10,8,179,757,2812,5.440000057,197,954
4702921684,2016-04-20,8793,7.130000114,7.130000114,0.0,0.159999996,1.230000019,5.730000019,0.0,2,29,260,717,3061,7.120000034,291,1008
4702921684,2016-04-21,6530,5.300000191,5.300000191,0.0,0.310000002,2.049999952,2.940000057,0.0,4,41,144,901,2729,5.300000011,189,1090
4702921684,2016-04-22,1664,1.350000024,1.350000024,0.0,0.0,0.0,1.350000024,0.0,0,0,72,1341,2241,1.350000024,72,1413
4702921684,2016-04-23,15126,12.27000046,12.27000046,0.0,0.75999999,3.24000001,8.270000458,0.0,9,66,408,469,3691,12.270000458,483,952
4702921684,2016-04-24,15050,12.22000027,12.22000027,0.0,1.200000048,5.119999886,5.880000114,0.0,15,95,281,542,3538,12.200000048,391,933
4702921684,2016-04-25,9167,7.429999828,7.429999828,0.0,0.49000001,0.819999993,6.110000134,0.0,6,15,270,730,3064,7.420000137,291,1021
4702921684,2016-04-26,6108,4.949999809,4.949999809,0.0,0.07,0.349999994,4.539999962,0.0,1,8,216,765,2784,4.959999956,225,990
4702921684,2016-04-27,7047,5.71999979,5.71999979,0.0,0.090000004,0.800000012,4.78000021,0.0,1,16,238,733,2908,5.670000226,255,988
4702921684,2016-04-28,9023,7.320000172,7.320000172,0.0,1.129999995,0.419999987,5.769999981,0.0,14,9,232,738,3033,7.319999963,255,993
4702921684,2016-04-29,9930,8.050000191,8.050000191,0.0,1.059999943,0.920000017,6.070000172,0.0,12,19,267,692,3165,8.050000132000001,298,990
4702921684,2016-04-30,10144,8.229999542,8.229999542,0.0,0.319999993,2.029999971,5.880000114,0.0,4,36,263,728,3115,8.230000078,303,1031
4702921684,2016-05-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2017,0.0,0,1440
4702921684,2016-05-02,7245,5.920000076,5.920000076,0.0,0.379999995,1.74000001,3.75999999,0.0,5,40,195,1131,2859,5.879999995,240,1371
4702921684,2016-05-03,9454,7.670000076,7.670000076,0.0,0.0,0.0,7.670000076,0.0,0,0,313,729,3145,7.670000076,313,1042
4702921684,2016-05-04,8161,6.619999886,6.619999886,0.0,0.340000004,0.730000019,5.539999962,0.0,4,15,251,757,3004,6.609999985,270,1027
4702921684,2016-05-05,8614,6.989999771,6.989999771,0.0,0.670000017,0.219999999,6.090000153,0.0,8,5,241,745,3006,6.980000169,254,999
4702921684,2016-05-06,6943,5.630000114,5.630000114,0.0,0.079999998,0.660000026,4.869999886,0.0,1,16,207,682,2859,5.6099999099999991,224,906
4702921684,2016-05-07,14370,11.64999962,11.64999962,0.0,0.370000005,2.309999943,8.970000267,0.0,5,46,439,577,3683,11.650000214999999,490,1067
4702921684,2016-05-08,12857,10.43000031,10.43000031,0.0,0.680000007,6.210000038,3.539999962,0.0,9,125,192,1019,3287,10.430000007,326,1345
4702921684,2016-05-09,8232,6.679999828,6.679999828,0.0,0.0,0.569999993,6.099999905,0.0,0,12,253,746,2990,6.6699998979999995,265,1011
4702921684,2016-05-10,10613,8.609999657,8.609999657,0.0,0.079999998,1.879999995,6.650000095,0.0,1,37,262,701,3172,8.610000088,300,1001
4702921684,2016-05-11,9810,7.960000038,7.960000038,0.0,0.779999971,2.160000086,4.980000019,0.0,10,41,235,784,3069,7.9200000760000009,286,1070
4702921684,2016-05-12,2752,2.230000019,2.230000019,0.0,0.0,0.0,2.230000019,0.0,0,0,68,241,1240,2.230000019,68,309
5553957443,2016-04-12,11596,7.570000172,7.570000172,0.0,1.370000005,0.790000021,5.409999847,0.0,19,13,277,767,2026,7.569999873,309,1076
5553957443,2016-04-13,4832,3.160000086,3.160000086,0.0,0.0,0.0,3.160000086,0.0,0,0,226,647,1718,3.160000086,226,873
5553957443,2016-04-14,17022,11.11999989,11.11999989,0.0,4.0,2.450000048,4.670000076,0.0,61,41,256,693,2324,11.120000124,358,1051
5553957443,2016-04-15,16556,10.85999966,10.85999966,0.0,4.159999847,1.980000019,4.710000038,0.0,58,38,239,689,2254,10.849999904,335,1024
5553957443,2016-04-16,5771,3.769999981,3.769999981,0.0,0.0,0.0,3.769999981,0.0,0,0,288,521,1831,3.769999981,288,809
5553957443,2016-04-17,655,0.430000007,0.430000007,0.0,0.0,0.0,0.430000007,0.0,0,0,46,943,1397,0.430000007,46,989
5553957443,2016-04-18,3727,2.430000067,2.430000067,0.0,0.0,0.0,2.430000067,0.0,0,0,206,622,1683,2.430000067,206,828
5553957443,2016-04-19,15482,10.10999966,10.10999966,0.0,4.28000021,1.659999967,4.179999828,0.0,69,28,249,756,2284,10.120000005,346,1102
5553957443,2016-04-20,2713,1.769999981,1.769999981,0.0,0.0,0.0,1.769999981,0.0,0,0,148,598,1570,1.769999981,148,746
5553957443,2016-04-21,12346,8.06000042,8.06000042,0.0,2.950000048,2.160000086,2.960000038,0.0,47,42,177,801,2066,8.070000172,266,1067
5553957443,2016-04-22,11682,7.630000114,7.630000114,0.0,1.379999995,0.629999995,5.599999905,0.0,25,16,270,781,2105,7.609999895,311,1092
5553957443,2016-04-23,4112,2.690000057,2.690000057,0.0,0.0,0.0,2.680000067,0.0,0,0,272,443,1776,2.680000067,272,715
5553957443,2016-04-24,1807,1.179999948,1.179999948,0.0,0.0,0.0,1.179999948,0.0,0,0,104,582,1507,1.179999948,104,686
5553957443,2016-04-25,10946,7.190000057,7.190000057,0.0,2.930000067,0.569999993,3.690000057,0.0,51,11,201,732,2033,7.190000117,263,995
5553957443,2016-04-26,11886,7.760000229,7.760000229,0.0,2.369999886,0.930000007,4.460000038,0.0,40,18,238,750,2093,7.759999931,296,1046
5553957443,2016-04-27,10538,6.880000114,6.880000114,0.0,1.139999986,1.0,4.739999771,0.0,16,16,206,745,1922,6.879999757,238,983
5553957443,2016-04-28,11393,7.630000114,7.630000114,0.0,3.710000038,0.75,3.170000076,0.0,49,13,165,727,1999,7.630000114,227,954
5553957443,2016-04-29,12764,8.329999924,8.329999924,0.0,2.789999962,0.639999986,4.909999847,0.0,46,15,270,709,2169,8.339999795,331,1040
5553957443,2016-04-30,1202,0.779999971,0.779999971,0.0,0.0,0.0,0.779999971,0.0,0,0,84,506,1463,0.779999971,84,590
5553957443,2016-05-01,5164,3.369999886,3.369999886,0.0,0.0,0.0,3.369999886,0.0,0,0,237,436,1747,3.369999886,237,673
5553957443,2016-05-02,9769,6.380000114,6.380000114,0.0,1.059999943,0.409999996,4.900000095,0.0,23,9,227,724,1996,6.370000034,259,983
5553957443,2016-05-03,12848,8.390000343,8.390000343,0.0,1.5,1.200000048,5.679999828,0.0,26,29,247,812,2116,8.379999876,302,1114
5553957443,2016-05-04,4249,2.769999981,2.769999981,0.0,0.0,0.0,2.769999981,0.0,0,0,224,651,1698,2.769999981,224,875
5553957443,2016-05-05,14331,9.510000229,9.510000229,0.0,3.430000067,1.659999967,4.429999828,0.0,44,29,241,692,2156,9.5199998619999988,314,1006
5553957443,2016-05-06,9632,6.289999962,6.289999962,0.0,1.519999981,0.540000021,4.230000019,0.0,21,9,229,761,1916,6.290000021,259,1020
5553957443,2016-05-07,1868,1.220000029,1.220000029,0.0,0.0,0.0,1.220000029,0.0,0,0,96,902,1494,1.220000029,96,998
5553957443,2016-05-08,6083,4.0,4.0,0.0,0.219999999,0.469999999,3.299999952,0.0,3,8,210,505,1762,3.9899999499999996,221,726
5553957443,2016-05-09,11611,7.579999924,7.579999924,0.0,2.130000114,0.889999986,4.559999943,0.0,59,22,251,667,2272,7.580000043,332,999
5553957443,2016-05-10,16358,10.71000004,10.71000004,0.0,3.869999886,1.610000014,5.199999809,0.0,61,40,265,707,2335,10.679999709,366,1073
5553957443,2016-05-11,4926,3.220000029,3.220000029,0.0,0.0,0.0,3.220000029,0.0,0,0,195,628,1693,3.220000029,195,823
5553957443,2016-05-12,3121,2.039999962,2.039999962,0.0,0.579999983,0.400000006,1.059999943,0.0,8,6,48,222,741,2.0399999319999997,62,284
5577150313,2016-04-12,8135,6.079999924,6.079999924,0.0,3.599999905,0.379999995,2.099999905,0.0,86,16,140,728,3405,6.079999805,242,970
